Student_ID;Age;Gender;Family_Income;Internet_Access;Study_Hours_per_Day;Attendance_Rate;Assignment_Delay_Days;Travel_Time_Minutes;Part_Time_Job;Scholarship;Stress_Index;GPA;Semester_GPA;CGPA;Semester;Department;Parental_Education;Dropout
188;20.08;Male;25000.0;Yes;0,233333333;80.08.00;1;29.05.00;Yes;No;04.04;03.54;03.43;03.43;Year 2;CS;High School;0
189;19.01;Female;46618.0;Yes;04.37;70.06.00;2;38.03.00;No;Yes;03.07;04.00;0,189583333;04.00;Year 2;Arts;Bachelor;0
190;17.07;Female;25224.0;No;0,266666667;93.09.00;1;22.00;Yes;No;03.05;0,178472222;0,179861111;0,175694444;Year 4;Engineering;Bachelor;0
191;20.00;Male;25000.0;Yes;0,175;84.06.00;1;20.04;No;No;04.04;02.45;02.51;02.51;Year 1;Business;High School;0
192;22.09;Male;25000.0;Yes;0,232638889;79.02.00;1;37.02.00;No;No;08.00;0,108333333;0,107638889;02.01;Year 4;Business;High School;0
193;21.05;Male;25000.0;No;05.53;85.09.00;3;19.08;No;No;05.02;0,147916667;0,129861111;0,129861111;Year 1;CS;PhD;0
194;18.03;Female;67570.0;Yes;04.03;82.01.00;0;31.08.00;Yes;Yes;07.02;02.08;02.29;02.29;Year 4;CS;Master;0
195;21.04;Female;51056.0;Yes;04.45;76.03.00;1;31.02.00;Yes;No;02.08;0,132638889;0,148611111;0,150694444;Year 3;Science;High School;0
196;21.08;Male;78772.0;Yes;04.19;77.06.00;2;30.00.00;No;No;02.00;03.06;0,149305556;0,149305556;Year 1;Arts;High School;0
197;19.01;Female;80192.0;Yes;0,105555556;72.01.00;4;22.03;Yes;Yes;03.08;03.19;03.29;03.22;Year 4;Arts;Bachelor;0
198;21.03;Female;25000.0;Yes;04.05;78.02.00;3;50.08.00;Yes;Yes;06.07;00.51;00.22;00.19;Year 4;Business;High School;1
199;21.01;Male;26553.0;No;0,1375;89.04.00;0;34.08.00;No;No;05.00;0,127083333;03.02;03.24;Year 3;Arts;High School;0
200;18.05;Male;25000.0;Yes;0,144444444;89.02.00;0;23.08;Yes;No;07.01;01.01;01.04;01.04;Year 1;Arts;High School;0
201;21.08;Female;25000.0;Yes;0,213888889;80.06.00;2;34.00.00;No;No;07.08;0,097916667;02.04;02.15;Year 2;Engineering;Master;0
202;22.02;Female;25000.0;Yes;0,255555556;80.07.00;3;52.00.00;Yes;No;03.08;02.00;02.07;02.07;Year 1;Science;Master;1
203;23.04;Female;29471.0;Yes;05.02;73.07.00;1;31.01.00;No;No;07.00;02.12;02.07;02.07;Year 1;Science;None;0
204;23.03;Female;25000.0;Yes;0,219444444;85.02.00;1;48.04.00;Yes;Yes;08.00;03.14;0,142361111;0,150694444;Year 3;Arts;Bachelor;0
205;18.00;Male;29129.0;No;04.44;70.09.00;4;16.02;No;No;07.04;02.38;02.25;02.25;Year 1;CS;High School;0
206;18.09;Male;105817.0;No;05.13;88.07.00;5;19.08;No;No;02.06;02.02;02.06;02.11;Year 4;CS;High School;0
207;22.01;Female;25000.0;No;06.19;85.03.00;2;05.00;No;Yes;02.02;04.00;0,18125;0,181944444;Year 2;Arts;High School;0
208;22.01;Male;33418.0;Yes;03.25;79.09.00;2;53.07.00;No;No;04.07;0,1;02.04;02.01;Year 4;Business;Master;0
209;22.01;Female;51225.0;Yes;03.29;85.05.00;0;09.06;Yes;No;04.08;01.59;01.56;01.56;Year 1;Arts;High School;0
210;29.05.00;Female;35178.0;Yes;0,232638889;79.03.00;2;32.01.00;Yes;No;07.00;0,133333333;0,136111111;0,128472222;Year 3;Business;Bachelor;0
211;22.03;Female;35436.0;Yes;0,095833333;83.05.00;1;50.09.00;No;No;03.08;0,143055556;0,13125;0,134027778;Year 2;Engineering;Master;0
212;23.05;Male;25000.0;Yes;0,185416667;83.07.00;1;41.07.00;No;No;06.02;01.51;01.37;01.29;Year 2;Engineering;Master;0
213;23.01;Female;25871.0;Yes;04.34;91.03.00;2;34.05.00;No;Yes;03.06;0,179166667;0,179861111;0,18125;Year 4;Arts;Bachelor;0
214;22.04;Female;25000.0;No;03.29;85.09.00;2;45.04.00;No;No;06.01;01.57;01.48;01.05;Year 2;Arts;Bachelor;1
215;20.03;Female;49396.0;Yes;01.51;90.04.00;1;22.00;Yes;Yes;04.07;0,093055556;02.44;02.44;Year 1;Arts;High School;1
216;22.07;Male;25000.0;Yes;05.08;85.01.00;5;36.02.00;No;Yes;06.01;04.00;04.00;04.00;Year 4;Science;Master;0
217;19.03;Male;53245.0;Yes;03.22;81.05.00;0;28.06.00;Yes;Yes;04.08;02.01;02.22;02.23;Year 3;Arts;Bachelor;0
218;20.05;Male;25000.0;Yes;03.28;86.01.00;1;28.04.00;Yes;No;01.05;03.29;03.33;03.33;Year 1;Engineering;PhD;0
219;19.09;Male;52974.0;Yes;0,259027778;84.08.00;2;32.03.00;Yes;No;06.04;0,102777778;0,091666667;0,091666667;Year 1;Engineering;Bachelor;0
220;21.02;Male;25000.0;Yes;00.05;79.01.00;0;44.01.00;No;No;07.06;0,102083333;01.27;01.27;Year 1;Business;High School;0
221;26.01.00;Female;25000.0;Yes;0,275;70.07.00;3;48.08.00;Yes;No;04.00;02.38;0,095138889;0,095138889;Year 1;Arts;Bachelor;0
222;17.00;Female;42091.0;No;0,311805556;77.08.00;3;26.08.00;Yes;No;07.00;03.04;03.42;03.46;Year 3;Engineering;High School;0
223;22.05;Female;51910.0;Yes;0,141666667;77.08.00;0;16.09;Yes;No;04.04;02.03;02.39;02.43;Year 4;CS;Bachelor;0
224;17.05;Female;25000.0;Yes;03.36;86.04.00;1;20.02;Yes;Yes;03.01;0,144444444;02.08;02.08;Year 1;CS;High School;0
225;20.00;Male;45815.0;Yes;0,210416667;81.05.00;2;53.04.00;No;Yes;04.04;03.35;04.00;04.00;Year 1;Arts;Bachelor;0
226;23.04;Female;25000.0;Yes;04.33;75.05.00;2;47.08.00;No;Yes;05.02;02.13;0,125694444;02.55;Year 3;CS;Master;1
227;21.01;Male;25000.0;Yes;05.28;80.07.00;1;16.09;No;Yes;03.01;04.00;03.06;03.07;Year 4;Business;Bachelor;0
228;18.06;Male;64566.0;Yes;0,211805556;79.04.00;1;49.09.00;No;Yes;07.09;0,177777778;0,179166667;0,184722222;Year 4;Science;Bachelor;0
229;19.04;Male;25999.0;Yes;05.08;74.06.00;0;21.05;No;No;02.07;04.00;0,18125;0,184722222;Year 2;Business;High School;0
230;22.05;Female;25000.0;Yes;08.47;93.07.00;1;38.00.00;Yes;Yes;04.05;0,16875;04.00;0,190277778;Year 4;CS;Master;0
231;19.04;Female;25000.0;Yes;0,10625;80.05.00;2;21.05;Yes;No;03.08;0,127083333;0,139583333;0,139583333;Year 1;Arts;High School;0
232;21.05;Male;25000.0;Yes;0,260416667;75.07.00;3;56.00.00;No;No;07.09;02.05;0,127777778;0,130555556;Year 2;Business;High School;0
233;21.01;Female;26915.0;Yes;0,272222222;68.07.00;0;23.02;No;No;02.08;0,144444444;03.07;03.07;Year 4;Engineering;Master;0
234;19.06;Male;25000.0;Yes;02.57;82.07.00;0;17.04;No;No;07.00;0,059722222;00.08;0,054166667;Year 2;Engineering;Master;0
235;25.07.00;Male;33102.0;Yes;0,15;86.01.00;4;24.05.00;Yes;No;05.09;02.04;02.01;0,109722222;Year 3;Engineering;Bachelor;0
236;22.04;Female;28519.0;Yes;0,211805556;76.08.00;2;61.05.00;No;No;03.03;04.00;04.00;04.00;Year 1;CS;Master;0
237;17.00;Female;67228.0;Yes;02.38;83.01.00;0;33.01.00;Yes;No;04.09;0,1;02.04;02.09;Year 3;Business;Master;1
238;21.04;Female;38358.0;Yes;03.02;73.03.00;2;17.07;Yes;No;05.02;0,095138889;0,096527778;0,099305556;Year 2;Business;Bachelor;1
239;19.05;Female;39128.0;No;04.31;80.02.00;0;20.05;No;No;06.06;0,140277778;0,128472222;0,128472222;Year 3;Business;Bachelor;0
240;22.09;Female;59820.0;Yes;03.11;90.07.00;1;09.00;Yes;No;04.03;0,179166667;0,178472222;0,174305556;Year 2;CS;Bachelor;0
241;19.03;Female;25000.0;Yes;03.07;80.01.00;4;36.05.00;Yes;No;06.06;01.05;0,064583333;0,063194444;Year 3;Science;PhD;1
242;20.07;Female;25000.0;Yes;0,14375;76.08.00;1;15.00;Yes;No;05.06;0,059027778;0,065277778;0,061111111;Year 3;Engineering;Bachelor;0
243;22.01;Female;61340.0;Yes;0,136805556;92.07.00;1;43.03.00;Yes;No;06.03;00.00;00.23;00.27;Year 2;Arts;High School;1
244;22.09;Female;32257.0;Yes;0,209027778;83.06.00;0;39.05.00;Yes;Yes;03.09;03.18;03.11;03.07;Year 3;Engineering;Master;0
245;18.04;Female;32325.0;No;0,185416667;78.00.00;0;28.08.00;Yes;No;05.01;0,108333333;0,084722222;0,084722222;Year 4;Engineering;PhD;0
246;20.03;Male;25000.0;Yes;04.16;75.01.00;1;44.08.00;No;No;05.07;00.00;00.15;00.08;Year 4;Engineering;PhD;0
247;20.00;Female;25000.0;No;0,230555556;72.08.00;1;41.01.00;No;No;05.06;01.41;01.35;01.36;Year 3;Arts;Master;1
248;19.06;Male;49416.0;Yes;04.24;85.04.00;4;31.09.00;No;Yes;05.04;02.17;02.00;02.00;Year 2;CS;High School;1
249;24.09.00;Male;53680.0;Yes;03.56;88.01.00;3;20.08;No;No;09.03;01.51;01.54;01.54;Year 1;Arts;None;1
250;21.09;Female;47586.0;No;0,143055556;82.00.00;0;35.00.00;Yes;No;06.05;03.45;03.48;03.48;Year 1;Arts;Master;0
251;18.02;Male;47848.0;Yes;04.58;80.04.00;2;34.09.00;Yes;No;06.08;02.07;0,144444444;0,140277778;Year 4;Arts;High School;0
252;23.00;Male;;Yes;;71.07.00;1;35.09.00;No;No;;03.04;0,152083333;03.07;Year 3;CS;High School;0
253;25.07.00;Female;32174.0;No;05.14;70.07.00;1;30.09.00;No;No;06.05;02.01;02.07;02.17;Year 4;Business;Bachelor;1
254;23.03;Male;26763.0;No;02.04;82.06.00;1;33.09.00;Yes;No;05.09;00.00;00.34;00.44;Year 2;Science;None;1
255;17.07;Male;61463.0;Yes;01.37;82.01.00;3;33.06.00;No;No;08.08;00.00;00.00;00.02;Year 4;Arts;Bachelor;1
256;19.09;Female;25000.0;Yes;03.04;85.03.00;2;46.03.00;No;No;05.04;0,10625;0,102777778;0,100694444;Year 3;Engineering;Master;0
257;23.08;Male;37123.0;Yes;02.00;85.08.00;3;14.07;Yes;No;07.00;0,126388889;02.45;02.43;Year 4;CS;Master;0
258;19.04;Male;25000.0;Yes;02.33;78.07.00;0;18.00;No;Yes;09.03;00.22;00.38;00.41;Year 2;Science;Master;1
259;22.00;Male;25000.0;Yes;0,063194444;96.08.00;2;30.09.00;Yes;No;06.07;01.38;0,086805556;01.58;Year 2;Arts;Master;0
260;22.07;Female;;No;;73.03.00;2;20.09;No;Yes;;0,101388889;0,093055556;0,093055556;Year 1;Science;High School;0
261;19.00;Female;25000.0;Yes;02.49;78.02.00;1;32.05.00;Yes;No;04.02;04.00;03.09;03.09;Year 1;Business;Bachelor;0
262;20.09;Female;47988.0;Yes;02.48;88.09.00;2;16.06;Yes;No;04.06;03.49;0,174305556;0,176388889;Year 3;Engineering;Bachelor;0
263;17.00;Male;25000.0;Yes;03.14;76.09.00;3;18.05;No;No;06.02;0,106944444;0,097916667;0,093055556;Year 3;Arts;High School;1
264;18.07;Female;;Yes;;82.09.00;1;54.07.00;Yes;Yes;;02.26;02.48;02.44;Year 2;CS;Bachelor;1
265;20.04;Female;32193.0;Yes;0,170833333;77.07.00;2;27.02.00;Yes;No;06.06;02.13;02.29;02.29;Year 1;Business;High School;0
266;18.03;Male;25000.0;Yes;02.18;78.09.00;1;15.09;No;Yes;04.08;03.48;0,189583333;0,191666667;Year 2;Arts;PhD;0
267;24.06.00;Female;25000.0;Yes;05.28;71.06.00;3;28.06.00;Yes;No;05.00;0,098611111;02.46;02.39;Year 3;Engineering;Master;0
268;17.09;Female;34663.0;Yes;04.36;88.01.00;3;42.04.00;No;No;05.02;03.44;03.05;03.18;Year 3;Science;Bachelor;0
269;20.00;Female;38455.0;Yes;04.54;88.03.00;0;44.05.00;No;No;03.01;03.08;04.00;04.00;Year 3;Business;High School;0
270;21.03;Male;26302.0;Yes;03.43;88.02.00;2;12.05;No;No;04.07;01.07;01.57;01.55;Year 2;Engineering;Bachelor;0
271;24.02.00;Male;44629.0;Yes;05.04;78.06.00;2;20.08;No;Yes;04.06;04.00;0,193055556;0,189583333;Year 2;Arts;High School;0
272;17.08;Male;27845.0;Yes;0,211111111;84.07.00;2;32.07.00;No;No;10.00;00.00;00.09;00.22;Year 2;Business;Bachelor;1
273;23.06;Male;29977.0;Yes;04.25;98.00.00;0;29.06.00;Yes;No;07.02;01.02;01.13;01.19;Year 3;Engineering;High School;1
274;21.00;Female;34579.0;Yes;05.03;84.03.00;3;10.08;No;No;03.06;04.00;0,176388889;0,174305556;Year 4;Science;Master;0
275;18.08;Male;51855.0;Yes;0,099305556;72.08.00;2;12.07;Yes;No;02.07;01.06;01.02;01.02;Year 1;Engineering;Bachelor;0
276;22.00;Female;25000.0;Yes;04.25;75.02.00;1;17.02;Yes;No;03.01;0,059722222;01.08;01.13;Year 4;Business;Bachelor;1
277;21.04;Male;25000.0;No;03.13;74.08.00;0;08.07;Yes;Yes;08.00;02.14;0,129861111;0,129861111;Year 3;Business;Bachelor;0
278;19.07;Male;25000.0;Yes;03.06;92.06.00;3;24.05.00;Yes;No;03.01;03.03;03.01;03.04;Year 3;CS;High School;0
279;21.02;Female;25000.0;Yes;05.04;85.02.00;1;44.03.00;Yes;No;08.04;02.04;02.08;02.05;Year 3;Business;None;0
280;20.02;Male;69964.0;Yes;0,2625;69.04.00;1;22.00;No;Yes;05.09;0,181944444;0,193055556;0,190277778;Year 4;Engineering;High School;0
281;21.02;Female;41925.0;Yes;0,253472222;92.04.00;1;43.00.00;Yes;No;05.01;0,176388889;03.41;03.42;Year 2;Engineering;Master;0
282;22.05;Male;25000.0;Yes;04.01;86.05.00;0;30.04.00;Yes;No;03.04;03.47;0,186805556;0,191666667;Year 2;CS;Bachelor;0
283;24.05.00;Male;25000.0;Yes;03.58;83.04.00;1;27.08.00;No;Yes;07.08;02.14;02.08;02.11;Year 3;Arts;High School;0
284;18.03;Female;37185.0;Yes;0,250694444;94.01.00;0;10.00;No;No;06.05;0,144444444;03.03;03.27;Year 3;Engineering;Bachelor;0
285;25.07.00;Female;25000.0;Yes;0,133333333;80.02.00;2;44.00.00;No;No;07.01;03.13;0,127083333;02.06;Year 3;CS;PhD;0
286;17.00;Male;25000.0;Yes;06.21;92.09.00;1;31.04.00;No;No;05.00;0,086111111;0,102777778;0,100694444;Year 3;Arts;High School;1
287;20.07;Male;66634.0;Yes;03.05;64.03.00;1;10.08;Yes;Yes;06.07;0,066666667;00.32;00.28;Year 4;Science;High School;0
288;22.03;Female;25000.0;Yes;0,190277778;76.01.00;0;34.06.00;No;Yes;08.02;02.53;02.35;02.32;Year 3;Arts;Bachelor;0
289;21.06;Female;52723.0;Yes;03.31;88.03.00;1;22.09;Yes;No;06.06;02.01;0,102777778;0,103472222;Year 2;Business;Master;0
290;19.06;Female;63145.0;Yes;04.05;95.04.00;1;30.07.00;No;Yes;03.06;02.49;02.29;02.25;Year 3;Business;High School;0
291;20.05;Male;;Yes;;72.03.00;3;32.09.00;No;Yes;;01.37;01.31;01.31;Year 1;Business;Master;0
292;19.09;Female;25000.0;No;03.52;78.07.00;2;44.06.00;No;No;06.09;01.02;01.21;01.19;Year 4;CS;Bachelor;1
293;19.07;Male;25193.0;Yes;04.02;83.03.00;1;16.05;No;No;08.05;0,100694444;0,110416667;0,107638889;Year 4;Arts;High School;0
294;22.09;Male;25000.0;Yes;0,184722222;74.05.00;2;36.09.00;No;No;06.06;04.00;0,176388889;0,176388889;Year 1;Science;None;0
295;21.08;Female;31972.0;Yes;0,052777778;79.09.00;3;45.09.00;No;Yes;07.05;0,086111111;0,100694444;0,100694444;Year 1;Arts;Bachelor;0
296;19.05;Male;26281.0;Yes;07.22;94.07.00;3;60.02.00;No;Yes;06.06;03.15;03.14;03.07;Year 4;Business;Master;0
297;23.00;Male;36914.0;Yes;06.06;73.07.00;1;42.06.00;Yes;Yes;03.01;04.00;04.00;04.00;Year 1;Engineering;High School;0
298;21.07;Male;68745.0;Yes;02.49;80.01.00;4;34.03.00;No;No;07.00;02.02;02.33;02.32;Year 4;Arts;High School;1
299;22.08;Male;48557.0;Yes;03.19;84.02.00;4;33.03.00;Yes;No;05.07;03.19;03.07;0,170833333;Year 2;CS;High School;0
300;22.04;Female;39877.0;Yes;0,179166667;85.07.00;4;48.06.00;No;Yes;09.01;02.00;02.04;02.04;Year 1;Business;Master;0
301;19.02;Female;25000.0;Yes;0,226388889;75.01.00;3;26.06.00;No;Yes;02.09;02.29;02.05;02.49;Year 2;Science;High School;0
302;19.08;Male;38794.0;Yes;0,209027778;80.06.00;0;39.06.00;Yes;No;03.05;0,101388889;02.17;02.18;Year 2;Science;High School;0
303;22.06;Male;83581.0;No;02.57;79.07.00;2;56.03.00;No;No;06.08;01.15;01.14;01.14;Year 1;CS;Bachelor;0
304;22.03;Female;;Yes;;84.04.00;0;28.07.00;No;No;;02.02;02.31;02.32;Year 4;Engineering;PhD;0
305;21.00;Female;;No;;72.06.00;4;05.08;No;Yes;;01.59;01.52;01.46;Year 3;Engineering;Bachelor;0
306;21.03;Male;27021.0;Yes;06.35;92.02.00;0;19.07;Yes;No;05.03;03.58;04.00;0,189583333;Year 3;Arts;Bachelor;0
307;23.08;Female;25000.0;Yes;03.21;84.01.00;0;33.05.00;No;No;05.09;02.42;02.43;02.44;Year 2;Arts;High School;0
308;19.07;Female;48083.0;Yes;05.37;90.05.00;4;20.00;No;No;04.06;0,14375;03.07;03.09;Year 2;Arts;High School;0
309;22.02;Male;82936.0;Yes;04.49;77.04.00;2;25.08.00;No;No;07.03;03.19;03.32;03.39;Year 2;CS;Master;0
310;20.06;Male;47341.0;No;0,145138889;72.02.00;7;26.05.00;No;Yes;04.06;01.05;01.32;01.32;Year 1;Engineering;Master;1
311;20.05;Male;25000.0;Yes;0,219444444;74.04.00;2;36.07.00;No;No;06.08;01.39;0,066666667;01.00;Year 4;Arts;High School;0
312;23.04;Female;;Yes;;87.06.00;1;18.06;Yes;No;;04.00;0,192361111;04.00;Year 2;Arts;High School;0
313;22.08;Male;32428.0;Yes;05.02;78.05.00;0;23.00;No;Yes;08.06;00.08;00.00;00.00;Year 4;Engineering;High School;1
314;22.08;Female;50207.0;Yes;0,152083333;69.00.00;2;46.09.00;No;No;01.07;03.28;03.17;03.17;Year 1;CS;Bachelor;0
315;23.09;Male;25000.0;Yes;0,186805556;83.04.00;2;24.02.00;No;No;03.06;0,0875;02.03;02.05;Year 3;Engineering;High School;0
316;21.00;Female;25000.0;Yes;05.05;79.04.00;4;38.07.00;No;Yes;09.06;01.51;0,094444444;0,1;Year 3;Engineering;Bachelor;0
317;22.05;Male;161652.0;No;0,084722222;79.06.00;4;30.02.00;No;No;05.07;00.00;00.12;00.12;Year 1;Business;High School;1
318;20.03;Female;56794.0;Yes;02.05;68.03.00;2;29.07.00;No;No;04.03;02.23;02.18;02.09;Year 2;Arts;High School;0
319;21.07;Female;59283.0;Yes;04.05;69.09.00;2;38.09.00;Yes;No;03.02;0,088194444;01.51;01.57;Year 4;Engineering;None;0
320;20.07;Male;25000.0;Yes;04.23;77.06.00;0;07.07;Yes;No;04.07;0,150694444;02.57;02.53;Year 3;Arts;Bachelor;0
321;21.02;Male;25000.0;Yes;0,186111111;74.06.00;2;35.03.00;No;Yes;06.00;0,129861111;02.07;02.07;Year 1;Engineering;PhD;0
322;22.03;Male;;Yes;;62.400.000.000.000.000;1;36.06.00;Yes;Yes;;03.45;03.56;0,167361111;Year 4;Engineering;Bachelor;0
323;19.02;Female;25000.0;Yes;0,185416667;88.07.00;1;40.02.00;Yes;No;06.01;03.57;03.46;03.42;Year 2;Science;Bachelor;0
324;25.06.00;Female;77671.0;Yes;05.33;73.05.00;2;25.05.00;No;No;02.03;02.13;0,106944444;0,105555556;Year 3;CS;Master;0
325;18.08;Male;69299.0;Yes;04.42;74.08.00;1;30.00.00;No;Yes;05.08;02.01;0,125694444;0,129861111;Year 4;Engineering;High School;0
326;18.03;Male;25000.0;Yes;02.55;77.08.00;2;05.00;No;No;06.01;03.06;0,190277778;0,190972222;Year 3;Engineering;Bachelor;0
327;23.05;Male;86712.0;Yes;04.21;74.03.00;3;22.00;No;No;06.01;0,126388889;0,127083333;02.59;Year 4;Engineering;None;0
328;22.07;Female;29657.0;Yes;03.09;80.03.00;2;32.01.00;Yes;Yes;05.06;02.23;02.19;02.01;Year 4;CS;Bachelor;0
329;22.04;Female;140594.0;Yes;03.13;90.02.00;3;47.06.00;Yes;No;03.03;02.47;02.17;02.17;Year 1;CS;Bachelor;0
330;22.04;Female;32429.0;Yes;02.03;79.07.00;4;52.01.00;No;Yes;03.08;0,09375;01.35;01.04;Year 2;Business;High School;0
331;21.00;Male;42012.0;Yes;02.47;84.01.00;1;25.09.00;No;No;07.07;02.49;0,145138889;0,145138889;Year 1;CS;High School;0
332;19.00;Male;68868.0;No;02.09;63.04.00;5;40.05.00;No;Yes;04.01;01.56;02.17;02.17;Year 1;Arts;Bachelor;1
333;21.02;Female;63996.0;Yes;05.38;82.07.00;4;28.02.00;Yes;No;04.02;04.00;04.00;04.00;Year 1;Arts;Bachelor;0
334;19.05;Male;;Yes;;93.08.00;2;10.06;No;No;;0,086805556;01.26;01.31;Year 2;Arts;Bachelor;1
335;23.01;Female;27318.0;Yes;05.59;82.08.00;4;37.03.00;No;No;03.03;02.05;02.04;02.36;Year 3;Engineering;Bachelor;0
336;20.07;Male;40477.0;Yes;0,129861111;83.00.00;2;52.00.00;Yes;No;06.06;01.36;0,093055556;0,09375;Year 3;Science;Master;0
337;19.02;Male;25000.0;Yes;03.08;84.03.00;2;25.04.00;Yes;Yes;03.02;03.09;03.16;03.07;Year 2;CS;Bachelor;0
338;20.03;Female;32574.0;Yes;03.27;94.05.00;3;19.01;No;No;07.05;00.49;00.36;00.37;Year 4;CS;Bachelor;1
339;21.09;Female;25000.0;Yes;0,168055556;92.08.00;1;30.08.00;Yes;No;03.01;0,19375;03.57;03.54;Year 3;Engineering;Bachelor;0
340;19.08;Female;25000.0;Yes;04.31;73.08.00;1;28.05.00;No;No;05.00;0,136111111;02.35;02.03;Year 2;Business;Master;0
341;19.02;Male;30646.0;Yes;0,222916667;91.06.00;2;61.03.00;Yes;No;06.01;0,182638889;03.48;03.49;Year 2;Science;Bachelor;0
342;21.05;Male;63409.0;Yes;0,252083333;93.00.00;2;42.01.00;Yes;Yes;06.09;02.22;0,103472222;0,103472222;Year 3;Arts;High School;1
343;21.05;Female;51817.0;Yes;01.14;68.03.00;3;31.06.00;Yes;Yes;05.01;02.48;02.43;02.37;Year 2;Engineering;Bachelor;0
344;19.09;Female;28307.0;Yes;0,29375;82.02.00;2;05.00;Yes;No;04.02;04.00;0,183333333;0,18125;Year 4;Engineering;Bachelor;0
345;20.00;Female;84812.0;No;0,126388889;86.02.00;3;28.03.00;Yes;Yes;08.01;00.05;00.43;00.35;Year 4;Business;High School;0
346;21.05;Male;25000.0;Yes;04.13;59.06.00;0;52.02.00;No;No;05.08;0,084027778;02.00;02.02;Year 2;Arts;Master;1
347;17.08;Female;;Yes;;76.06.00;2;31.00.00;Yes;No;;02.49;02.19;02.19;Year 2;Engineering;Bachelor;0
348;17.09;Female;25000.0;Yes;0,224305556;76.03.00;0;39.09.00;No;No;02.02;03.49;03.27;03.27;Year 3;Science;Bachelor;0
349;19.04;Female;25000.0;Yes;05.46;76.08.00;2;34.07.00;No;Yes;05.08;03.14;03.11;03.11;Year 1;CS;Bachelor;0
350;20.05;Female;48532.0;Yes;05.32;90.04.00;0;24.02.00;Yes;No;05.05;03.37;03.05;03.09;Year 3;Engineering;High School;0
351;21.07;Male;25000.0;Yes;04.54;81.05.00;2;50.03.00;Yes;Yes;03.01;0,1375;03.22;03.18;Year 4;Engineering;High School;0
352;24.02.00;Female;39206.0;Yes;0,234722222;85.04.00;0;32.03.00;No;No;04.01;0,174305556;03.57;03.06;Year 4;Arts;Bachelor;0
353;22.09;Female;79839.0;Yes;02.39;82.07.00;2;21.05;Yes;Yes;05.07;03.05;03.09;03.08;Year 3;Engineering;Bachelor;0
354;20.06;Female;25000.0;Yes;03.08;100.00.00;3;30.03.00;No;No;06.03;0,152083333;03.09;03.06;Year 3;Business;Bachelor;0
355;21.00;Female;39620.0;Yes;0,134027778;90.00.00;0;47.01.00;No;No;03.07;02.53;02.45;02.04;Year 2;CS;Bachelor;1
356;18.08;Female;41084.0;Yes;0,063888889;81.09.00;3;12.02;Yes;No;03.07;01.07;01.03;01.07;Year 2;Business;None;1
357;21.00;Female;25000.0;Yes;0,1375;79.09.00;1;33.02.00;No;Yes;05.07;03.14;03.37;03.32;Year 4;Business;High School;0
358;20.04;Male;67005.0;Yes;0,128472222;76.04.00;2;30.09.00;No;Yes;04.00;04.00;03.33;03.31;Year 4;CS;High School;0
359;21.07;Male;25019.0;Yes;0,138194444;74.02.00;3;11.05;Yes;Yes;05.01;02.19;02.23;02.24;Year 2;CS;Bachelor;0
360;19.02;Male;25000.0;Yes;0,227083333;72.04.00;1;39.02.00;Yes;No;08.07;0,054166667;0,06875;0,063888889;Year 2;Business;High School;1
361;22.01;Male;;No;;89.09.00;2;33.01.00;No;Yes;;0,084027778;0,065972222;0,065972222;Year 1;CS;None;0
362;24.04.00;Male;40687.0;Yes;05.01;74.08.00;2;40.05.00;No;Yes;07.03;0,06875;01.51;01.54;Year 2;Science;Bachelor;1
363;20.08;Male;51801.0;No;0,108333333;87.01.00;1;43.07.00;Yes;Yes;03.03;02.31;02.29;02.32;Year 2;Arts;High School;0
364;21.09;Male;67033.0;Yes;03.15;78.00.00;1;29.03.00;Yes;No;04.01;00.00;00.00;00.00;Year 2;Arts;High School;1
365;22.05;Male;25000.0;Yes;03.49;76.00.00;1;23.03;Yes;No;04.01;0,134027778;03.21;03.19;Year 3;Science;Bachelor;0
366;20.01;Male;62937.0;Yes;05.54;79.04.00;0;12.09;Yes;No;03.05;04.00;0,178472222;0,181944444;Year 2;CS;Bachelor;0
367;21.05;Male;25000.0;Yes;04.08;96.03.00;3;22.03;Yes;No;02.03;04.00;04.00;0,191666667;Year 4;Science;None;0
368;21.00;Female;;Yes;;100.00.00;1;30.01.00;Yes;Yes;;0,148611111;03.01;03.07;Year 4;Arts;High School;0
369;21.02;Female;25256.0;Yes;02.57;79.01.00;0;18.04;No;No;06.02;01.54;0,086111111;01.06;Year 4;Arts;Bachelor;1
370;19.03;Male;25000.0;Yes;05.11;78.03.00;4;37.00.00;No;No;03.08;03.18;0,170138889;03.54;Year 4;Engineering;Master;0
371;21.01;Female;48693.0;Yes;0,188888889;89.06.00;2;19.02;No;No;04.02;0,129166667;0,125694444;0,129861111;Year 3;Business;High School;0
372;22.01;Female;34903.0;Yes;0,091666667;83.02.00;0;08.08;No;No;05.06;02.29;01.07;0,089583333;Year 3;Engineering;High School;1
373;24.02.00;Male;25000.0;Yes;0,229861111;76.08.00;0;23.01;Yes;No;05.05;01.25;01.15;01.15;Year 1;CS;Master;0
374;23.01;Female;44565.0;Yes;04.38;85.09.00;2;32.02.00;Yes;No;07.04;0,138194444;02.43;02.43;Year 1;Arts;Bachelor;0
375;25.07.00;Female;25207.0;Yes;03.55;88.01.00;0;14.09;No;No;07.05;0,100694444;01.56;01.52;Year 2;CS;Bachelor;0
